feature,importance
answer__q_9146217d2e6e_Act_of_human_defecation_visually_depicted,0.0065785092163927585
answer__q_d6986c0f5284_Social_used_to_communicate_post_and_share_content_with_large_groups_of_people_or_for_meeting_new_people_Facebook_Twitter_Instagram_Tinder_are_examples_of_the,0.0065350068726216
answer__q_d6a91ad297c0_Rare,0.006333631151940806
answer__q_60c024179acd_Yes,0.006259534597305071
answer__q_a6253f0e3e6b_Any_other_games_that_use_in_game_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay_Gambling_themes_Learn_more_Playable_bingo_games,0.006249693198674669
answer__q_6bdc905e3f72_Horrifying_elements_Learn_more,0.006023370485690736
answer__q_a4d0a299c5a1_Yes,0.005946333722466166
answer__q_09670428687d_No,0.005846529462080706
answer__q_4ae86f2db81e_No,0.005784601821776551
answer__q_4298248e0d7e_No,0.00566982182749936
answer__q_9146217d2e6e_Act_of_human_defecation_visually_depicted_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Mucus_belching_flatu,0.005638369175171998
answer__q_aa6a8b99b99a_No,0.005597614176042398
answer__q_1189ea881316_No,0.005494643419107034
answer__q_fdb2f701d9d4_No,0.005229603731063224
answer__q_5d84cbf44792_Rare,0.005210546507244537
answer__q_f56acd04bdd6_Yes,0.0051191576182076405
answer__q_5bf1e7de7f5a_No,0.004986783632264827
answer__q_0ce68b31ce40_No,0.004728201283011721
answer__q_70a34d241d26_Unrealistic,0.0046811085772479125
answer__q_4ae86f2db81e_Yes,0.004654394568310457
answer__q_4298248e0d7e_Yes,0.004573518797891795
answer__q_aa6a8b99b99a_Yes,0.004496309134814332
answer__q_3f4040ef5ac3_No,0.004346688567298171
answer__q_f48caccfa701_Yes,0.004325966917535287
answer__q_24f3b3344402_No,0.004295376800272839
answer__q_6c9ee501b527_No,0.004292073520105171
answer__q_a56e8406d75c_Yes,0.00421360990802045
answer__q_d1e73f127dff_Yes,0.004002095747776448
answer__q_fba7766efb10_Yes,0.0039059896088189123
answer__q_a25499512447_No,0.003904054878302418
answer__q_5ebbe602e5b2_No,0.0038081433798917625
answer__q_a015a42d9d10_Yes,0.003778841824733479
answer__q_46e0aaa8e62a_No,0.003773187983570583
answer__q_8df7505e13e7_Realistic,0.003653525591311897
answer__q_e8892e310c69_Purchases_of_digital_goods_Learn_more,0.0036257069362749966
answer__q_37593604faab_Yes,0.0034537510684709634
answer__q_5cc1024ee5fb_No,0.003439335937236212
answer__q_eb8144f44fff_Yes,0.003335550521843575
answer__q_6bdc905e3f72_Horrifying_elements_Learn_more_Scary_elements_Learn_more,0.0033345265640363575
answer__q_6c31394cbc39_No,0.0032967827928931863
answer__q_5490bceea51a_Yes,0.003283408973547518
answer__q_323a8eac0485_Rarely,0.003271184813483709
answer__q_60c024179acd_No,0.003252851040965506
answer__q_0cbfa914eb04_Yes,0.0031794240151751005
answer__q_3e81d7ae3d48_No,0.0031708650459976663
answer__q_1f7530ab41d5_No,0.003160152585692807
answer__q_6c31394cbc39_Yes,0.0031392804993948266
answer__q_b7e65fe49e89_Yes,0.003092475015358349
answer__q_5f81c1b2ff38_No,0.003083184921965749
answer__q_587428cb4ee9_Yes,0.003079228921497409
answer__q_e46f7dbcf100_Rarely,0.003072873485629471
answer__q_7e3c719bbc27_No,0.0030495157251022196
answer__q_871b0cf50d10_No,0.0030112397508722747
answer__q_2a32e81256f9_No,0.003003816455237972
answer__q_fdb2f701d9d4_Yes,0.0029108407761139848
answer__q_5bf1e7de7f5a_Yes,0.002879129671850434
answer__q_1648e15447c2_Small_and_infrequent,0.0028459612272006387
answer__q_ade703578a13_No,0.0028110920520253145
answer__q_fc1f50d87bd0_No,0.00276250132664867
answer__q_d3bf243f60df_Yes,0.0027208380337719646
answer__q_8f58d3d79839_Yes,0.002717458459254029
answer__q_156f495d441a_Yes,0.0027008503206368537
answer__q_0efb748cf130_Yes,0.002692235819240004
answer__q_0fdfd05fcf6c_Yes,0.002632308938302441
answer__q_d6dca7ba9e52_Yes,0.0025326663493084162
answer__q_587428cb4ee9_No,0.00252627676071599
answer__q_d6dca7ba9e52_No,0.002507909876139677
answer__q_cadf78f7f22c_No,0.0025050071939281167
answer__q_1790c1a1258b_No,0.0024554438264426655
answer__q_0d48c815fd70_No,0.0024539215713418982
answer__q_5af3b0b0f6a2_No,0.002426408217204877
answer__q_8259a2e8d3cc_Yes,0.0024089409743234366
answer__q_4e285fcb8276_No,0.0024078483515968013
answer__q_4f55609f06a2_Yes,0.0023599248659737955
answer__q_077c2b7ce4bb_No,0.0022885174000176174
answer__q_a1d50685cfd6_Yes,0.0022848383669186747
answer__q_eda59c8a1481_Often,0.0022772338293511646
answer__q_b23d1d969526_No,0.002267853635956981
answer__q_4bc85050df07_No,0.0022617364458340735
answer__q_8d336dde8f27_Yes,0.002245104203540666
answer__q_8d336dde8f27_No,0.002244850439947471
answer__q_60e2a7e48c08_High,0.002216826385589463
answer__q_89d9afb2922c_No,0.0022153462688397317
answer__q_cdc64b3b4d46_No,0.0021777960477683714
answer__q_571d6ca06be6_Rarely,0.0021621220462346743
answer__q_19bccb6df9df_Yes_it_has_a_childlike_style_e_g_likely_to_appeal_to_younger_children,0.0021582839829237116
answer__q_8259a2e8d3cc_No,0.0021558222602237045
answer__q_25f720b8fa1b_Yes,0.0021536761975381245
answer__q_09670428687d_Yes,0.0021119398866960935
answer__q_5af3b0b0f6a2_Yes,0.002104833762582645
answer__q_f5cfa9d035e8_No,0.002098486718916359
answer__q_7727cbeee44b_Yes,0.0020730866871147323
answer__q_d1e73f127dff_No,0.0020656094243567766
answer__q_a4d0a299c5a1_No,0.002057425720281142
answer__q_d2efcdb297ec_No,0.002047312142883261
answer__q_311fb1823e38_Reference_Use,0.002032472140839721
answer__q_606e325700bf_Realistic,0.0020237159382016858
answer__q_5490bceea51a_No,0.001984666908523287
answer__q_871b0cf50d10_Yes,0.001953496565026375
answer__q_1f7530ab41d5_Yes,0.0019511806290795383
answer__q_375f4ae8bd42_Yes,0.0018955983549987917
answer__q_a015a42d9d10_No,0.001890128526742939
answer__q_ade703578a13_Yes,0.0018841913212933159
answer__q_5b8de61634dc_No,0.001875774501078908
answer__q_5b8de61634dc_Yes,0.0017989792890709352
answer__q_d560309b2cbc_No,0.0017838124908088407
answer__q_fba7766efb10_No,0.0017813988602498243
answer__q_d560309b2cbc_Yes,0.0017693542089639795
answer__q_d6a91ad297c0_Often,0.0017338801627187338
answer__q_5f81c1b2ff38_Yes,0.0017331772179329074
answer__q_fc1f50d87bd0_Yes,0.0017244621125072916
answer__q_25f720b8fa1b_No,0.0017108297981880578
answer__q_a1d50685cfd6_No,0.001659758052740438
answer__q_e1a4860ee224_Often,0.0016490230159405797
answer__q_b7e65fe49e89_No,0.0016474350933941015
answer__q_5427a95baf9a_Yes,0.0016113558835733918
answer__q_3441afd60687_No,0.0015854957987969133
answer__q_a56e8406d75c_No,0.0015815027071353941
answer__q_3116aa449503_No,0.001570717367868556
answer__q_c3e4fa94aaf4_Fantastical,0.0015641424984121888
answer__q_a8715c5ee8bf_Yes,0.0015560160236589384
answer__q_cadf78f7f22c_Yes,0.0015379706926820739
answer__q_2a32e81256f9_Yes,0.0015117052884245624
answer__q_3e81d7ae3d48_Yes,0.0014982019082195608
answer__q_d5ff540a9999_Alcohol_Illegal_or_Recreational_Drugs_Learn_more,0.001470393081920268
answer__q_d2efcdb297ec_Yes,0.0014573296299903143
answer__q_b5a29f481971_Fantasy_Drugs_Learn_more_Medical_Drugs_Learn_more_Tobacco,0.0014371888643485056
answer__q_4bacc7e2ec48_Yes,0.0014253597447190511
answer__q_4e285fcb8276_Yes,0.0014239042141487206
answer__q_4b87e38cf355_No,0.0014114852605915857
answer__q_5878d1fe838a_Yes_without_penalties,0.001407060459916257
answer__q_2a611dd5cdf3_No,0.0014063506629085217
answer__q_077c2b7ce4bb_Yes,0.001354441759023775
answer__q_47e01086a856_Cash_Convertible_Rewards_Cash_rewards_real_world_items_of_significant_monetary_value_convertible_cryptocurrency_rewards_or_other_play_to_earn_mechanics,0.0013412320078854446
answer__q_606e325700bf_Fantastical,0.0013141506205930468
answer__q_3116aa449503_Yes,0.0013046929688396668
answer__q_a8715c5ee8bf_No,0.0012724849403802005
answer__q_37593604faab_No,0.0012660314511195386
answer__q_6c9ee501b527_Yes,0.0012450934062029203
answer__q_f5cfa9d035e8_Yes,0.001222918983430742
answer__q_07cc5d8fc5f2_Reference_Use,0.0012224140273002686
answer__q_5bb78bce43a4_Yes,0.0012217132167460162
answer__q_7e3c719bbc27_Yes,0.0012186984672836539
answer__q_8df7505e13e7_Unrealistic,0.0011930541644001027
answer__q_4bacc7e2ec48_No,0.0011877209287115772
answer__q_d3bf243f60df_No,0.0011804972085521456
answer__q_89d9afb2922c_Yes,0.0011739828834078409
answer__q_48e460900d50_Yes,0.0011683275667525366
answer__q_375f4ae8bd42_No,0.0011623381589405352
answer__q_0beb279c6f25_Rarely,0.0011466537659957548
answer__q_74094f46a402_No,0.0011458353409268861
answer__q_fc3b6001bc0f_Rarely,0.001136026303482232
answer__q_f773d3f19b25_No,0.0011320666887663197
answer__q_2a611dd5cdf3_Yes,0.0011252859104626184
answer__q_4b87e38cf355_Yes,0.0011160703681242629
answer__q_db0108c0bc2e_Rarely,0.0011100830721925668
answer__q_642810d6452b_Yes,0.001109088209090502
answer__q_fc3b6001bc0f_Often,0.0011048940498041477
answer__q_323a8eac0485_Often,0.0010935755398871995
answer__q_d7e62c042b49_Rarely,0.001079392019842819
answer__q_fb45c3c7aa4e_No,0.0010787605380609146
answer__q_47e01086a856_Issuance_e_g_minting_of_transferable_digital_assets_e_g_NFTs,0.001055123534540607
answer__q_5fa8a4813a6d_No,0.0010508108200135596
answer__q_48e460900d50_No,0.0010502437440954157
answer__q_74094f46a402_Yes,0.0010455871005970755
answer__q_297605efc821_No,0.0010393826002267072
answer__q_c65d3403d8b8_No,0.0010322453364188596
answer__q_fc2c78fd7069_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting,0.000989515134227182
answer__q_f178f51194bf_No,0.0009876372096642085
answer__q_b23d1d969526_Yes,0.0009873110398596488
answer__q_eda59c8a1481_Rarely,0.0009729364667292534
answer__q_ba1ff35ebd9a_Limited_Detail,0.0009725612253522756
answer__q_ba1ff35ebd9a_Moderate_Detail,0.0009708786166344882
answer__q_946159baef71_Discriminatory_language_against_race_religion_sex_etc_Moderate_swearing_or_other_language_or_gestures_that_could_be_considered_moderately_or_significantly_of_2,0.0009699044973065206
answer__q_0d48c815fd70_Yes,0.0009320532364466765
answer__q_f5e28775c7d4_Discriminatory_language_against_race_religion_sex_etc,0.0009319962550800048
answer__q_3441afd60687_Yes,0.0009265357160975267
answer__q_7727cbeee44b_No,0.000918259660862658
answer__q_5878d1fe838a_No,0.0009000432691499867
answer__q_19bccb6df9df_Yes_it_has_a_pixelated_style,0.0008971496646853146
answer__q_5427a95baf9a_No,0.0008956332209513892
answer__q_12d7b1d2969c_No,0.0008868714415197861
answer__q_f5e28775c7d4_Discriminatory_language_against_race_religion_sex_etc_Minor_profanities_e_g_go_to_hell_Sexual_expletives_Learn_more,0.0008724828211655409
answer__q_e46f7dbcf100_Often,0.0008565232040719564
answer__q_60e2a7e48c08_Moderate,0.0008559192315098807
answer__q_d220e4d74328_No,0.0008438883730295574
answer__q_e3fc3acc2c69_No,0.0008430273474312914
answer__q_70a34d241d26_Realistic,0.0008417016885244681
answer__q_a6253f0e3e6b_Playable_bingo_games,0.0008375659336147911
answer__q_3cb59da3a559_Shown_with_Partial_Nudity_Breasts_Buttocks,0.0008318403583411075
answer__q_f74a19ddc14e_Brief,0.0008313186631636979
answer__q_d7e62c042b49_Often,0.0008261934856146685
answer__q_47263db9beef_Encourages_Glamorizes,0.0008205801845900071
answer__q_e3591aef7dfb_Yes,0.0008147796364823157
answer__q_c3e4fa94aaf4_Realistic,0.0008137093471212528
answer__q_e48c566abebb_Yes,0.0008104126710793436
answer__q_946159baef71_Discriminatory_language_against_race_religion_sex_etc_Minor_profanities_e_g_go_to_hell,0.0008087367761701684
answer__q_d220e4d74328_Yes,0.0008067278274513498
answer__q_186ccba62849_No,0.0007966908168834723
answer__q_55327882e80f_No,0.0007956379031592512
answer__q_e1a4860ee224_Rarely,0.0007942405774776449
answer__q_56658aa840a5_Depictions_of_or_References_to_Sexual_Violence_Sexual_Activity_Includes_both_moving_and_still_images_of_sexual_activity,0.0007915022798794358
answer__q_c9a6ea9fad32_No,0.0007898209819998542
answer__q_81f68ae1d6ed_Rare,0.0007746545086049296
answer__q_4f55609f06a2_No,0.000773788743672521
answer__q_571d6ca06be6_Often,0.0007665384501244594
answer__q_1790c1a1258b_Yes,0.0007660993186306253
answer__q_c1f9ab14fc34_Rarely,0.0007586623490530836
answer__q_4f8b66a453da_Rarely,0.0007577815774144805
answer__q_642810d6452b_No,0.0007494410295779216
answer__q_a99b97727a68_No,0.0007294988186110715
answer__q_a25499512447_Yes,0.0007227872293577292
answer__q_b2b2aeef52b9_Disturbing_or_gory_images_without_a_violent_act_shown_Violence_against_anything_other_than_humans_e_g_animals_fantasy_creatures_robots_vehicles_Learn_more_Vi,0.0007219004167251964
answer__q_d1e129084632_No,0.0007199846927143899
answer__q_cdc64b3b4d46_Yes,0.0007046397347690328
answer__q_a6253f0e3e6b_Any_other_games_that_use_in_game_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay,0.0007013503426940882
answer__q_2ef22d101f0f_No,0.0006845519543582738
answer__q_cc70c8c906bc_Yes,0.0006792058643379404
answer__q_9146217d2e6e_Act_of_human_defecation_visually_depicted_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Mucus_belching_flatu_2,0.0006672569437682241
answer__q_d03579032af9_No,0.0006658233290284441
answer__q_498cc903ba4e_Scary_elements_Learn_more,0.0006602471618782126
answer__q_eb8144f44fff_No,0.0006574769407996324
answer__q_0cf988b907b0_Any_other_games_that_use_in_app_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay,0.0006483344336802909
answer__q_47cfbfaa2128_Rarely,0.000629914657271208
answer__q_edeb592e74ee_Often,0.0006254944324586323
answer__q_5bb78bce43a4_No,0.000625091194101353
answer__q_e0669851c326_Visually_depicted,0.0006219471648196961
answer__q_b2b2aeef52b9_Blood_that_isn_t_directly_related_to_a_violent_act_e_g_blood_on_clothing_blood_in_the_background_blood_resulting_from_performing_surgery_Violence_or_implied,0.0006145043317582257
answer__q_91b1d54ca250_No,0.000606297693451567
answer__q_9146217d2e6e_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Mucus_belching_flatulence_sounds,0.0006061604453257346
answer__q_50096b4eb0f4_Rarely,0.0006006531706598237
answer__q_fc2c78fd7069_Mucus_belching_flatulence_sounds,0.0005966690658460459
answer__q_946159baef71_Discriminatory_language_against_race_religion_sex_etc,0.0005943015692851563
answer__q_8c3a01a0db0a_None,0.0005874060332343823
answer__q_99cec7a673ee_Reference_Use,0.0005834177326672978
answer__q_1648e15447c2_Large_or_frequent,0.0005815370373652592
answer__q_6d8c1eced276_Encourages_Glamorizes_Reference,0.0005788819849076105
answer__q_f5e28775c7d4_Discriminatory_language_against_race_religion_sex_etc_Minor_profanities_e_g_go_to_hell_Moderate_swearing_or_other_language_or_gestures_that_could_be_consider_2,0.00057181558470904
answer__q_a99b97727a68_Yes,0.000570418955758313
answer__q_e48c566abebb_No,0.0005700746532761307
answer__q_bae124b0ebd8_No,0.0005699391552617544
answer__q_2bbfd1bf47f4_Prolonged,0.0005662845174104805
answer__q_5cbb769d1fc8_Rarely,0.0005660850163901384
answer__q_ff72a434448c_Yes,0.0005633949025743401
answer__q_ff72a434448c_No,0.0005632677863422026
answer__q_b2b2aeef52b9_Blood_that_isn_t_directly_related_to_a_violent_act_e_g_blood_on_clothing_blood_in_the_background_blood_resulting_from_performing_surgery,0.0005509990446216806
answer__q_8c3a01a0db0a_High,0.0005477085862733556
answer__q_0ce68b31ce40_Yes,0.0005458423322166142
answer__q_946159baef71_Minor_profanities_e_g_go_to_hell,0.0005452085087264659
answer__q_506c9723d214_Visually_depicted,0.0005417501703110332
answer__q_cd2a6148faca_Nudity_Revealing_Outfits,0.0005304204603848629
answer__q_b2b2aeef52b9_Blood_that_isn_t_directly_related_to_a_violent_act_e_g_blood_on_clothing_blood_in_the_background_blood_resulting_from_performing_surgery_Disturbing_or_gory_i_3,0.0005266880495058251
answer__q_2499ac316d93_Rarely,0.0005198402144793731
answer__q_ba1ff35ebd9a_Graphic_Detail,0.0005190412829463673
answer__q_088ceefc9972_No,0.0005136254765392926
answer__q_bae124b0ebd8_Yes,0.0005118588302947434
answer__q_47e01086a856_Cash_Convertible_Rewards_Cash_rewards_real_world_items_of_significant_monetary_value_convertible_cryptocurrency_rewards_or_other_play_to_earn_mechanics_Issua,0.0005085104301236833
answer__q_c177a0bc080e_No,0.0005076627879463477
answer__q_5878d1fe838a_Yes_with_penalties,0.0005049002500137147
answer__q_946159baef71_Minor_profanities_e_g_go_to_hell_Moderate_swearing_or_other_language_or_gestures_that_could_be_considered_moderately_or_significantly_offensive_Learn_more_Se,0.0004973301772430214
answer__q_d03579032af9_Yes,0.0004869240206056402
answer__q_297605efc821_Yes,0.0004801462865680231
answer__q_262cab9814d0_Rarely,0.0004757997417760781
answer__q_2bbfd1bf47f4_Brief,0.000475324938117825
answer__q_86690295e0c8_Reference_Use,0.00047290981431566165
answer__q_cd2a6148faca_Nudity,0.0004712449566443633
answer__q_bd07da3d536f_Rarely,0.0004695429944850497
answer__q_f773d3f19b25_Yes,0.00046651289876543017
answer__q_e3591aef7dfb_No,0.00046551667273435257
answer__q_9146217d2e6e_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Mucus_belching_flatulence_sounds_Urination_urine_realistically,0.00045566932073510267
answer__q_19bccb6df9df_No,0.0004552400733375872
answer__q_9146217d2e6e_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting,0.0004444358009903209
answer__q_7e080cc1316c_Rarely,0.00044193969224882383
answer__q_5fa8a4813a6d_Yes,0.0004361560710824213
answer__q_fc2c78fd7069_Act_of_human_defecation_visually_depicted,0.00043071970818382314
answer__q_b9b891f452f8_Yes,0.00040749109337262507
answer__q_cc70c8c906bc_No,0.0004041850629290804
answer__q_2ef22d101f0f_Yes,0.0003993686505355653
answer__q_c1f9ab14fc34_Often,0.00039370444187040304
answer__q_311fb1823e38_Use,0.000393595502344189
answer__q_99cec7a673ee_Use,0.0003895290166737632
answer__q_4f8b66a453da_Often,0.00038772183999157467
answer__q_b9b891f452f8_No,0.0003864258507158339
answer__q_c9a6ea9fad32_Yes,0.00038612220304282477
answer__q_bd07da3d536f_Often,0.00038603276089067265
answer__q_b2b2aeef52b9_Disturbing_or_gory_images_without_a_violent_act_shown,0.0003681590539431377
answer__q_60e2a7e48c08_Mild_Limited,0.0003653300443913423
answer__q_e8892e310c69_Cash_Convertible_Rewards_Cash_rewards_real_world_items_of_significant_monetary_value_convertible_cryptocurrency_rewards_or_other_play_to_earn_mechanics_Issua_2,0.00035580824510576836
answer__q_9146217d2e6e_Act_of_human_defecation_visually_depicted_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Urination_urine_real,0.00035128217174105905
answer__q_9146217d2e6e_Act_of_human_defecation_visually_depicted_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting,0.0003439585939080256
answer__q_297e91b3d442_Nudity_or_Revealing_Outfits_Sexual_Activity_Includes_both_moving_and_still_images_of_sexual_activity,0.0003436932176587032
answer__q_6d8c1eced276_Reference_Use,0.00032895314536325355
answer__q_a6253f0e3e6b_Any_other_games_that_use_in_game_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay_Playable_bingo_games,0.00032550334395582117
answer__q_c00eeeb994c1_Rarely,0.0003227941642381837
answer__q_c177a0bc080e_Yes,0.00032032712890770604
answer__q_da8b2508f70d_Reference_Use,0.00031901252124944305
answer__q_8c3a01a0db0a_Moderate,0.0003081073692852409
answer__q_69b2c415552c_Reference,0.00030569850797362684
answer__q_b2b2aeef52b9_Blood_that_isn_t_directly_related_to_a_violent_act_e_g_blood_on_clothing_blood_in_the_background_blood_resulting_from_performing_surgery_Violence_against_any_2,0.0003054876040953651
answer__q_9146217d2e6e_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Urination_urine_realistically_depicted_feces,0.0002982980412691235
answer__q_3379a9b4dd9a_Female_Fantasy_Creatures_Breasts_e_g_harpies_Nipple_less_Breasts_or_Breasts_with_Minimal_Coverage_e_g_pasties_long_hair,0.0002865581544221587
answer__q_2a4c4852adcf_Rarely,0.00028493052717846887
answer__q_60e2a7e48c08_None,0.00028411212933015953
answer__q_d46377cd7525_Often_depicted_from_a_distant_perspective_Referred_to,0.0002838094325135924
answer__q_9e7cbd57e183_Yes,0.0002818421386418361
answer__q_6d716b4485ae_Often,0.0002799264814426653
answer__q_98ef583f40fa_Moderate,0.0002756206631476996
answer__q_506c9723d214_Referred_to_only,0.00027409522382428097
answer__q_0cf988b907b0_Any_other_games_that_use_in_app_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay_Gambling_themes_Learn_more,0.0002740288292317358
answer__q_498cc903ba4e_Horrifying_elements_Learn_more_Scary_elements_Learn_more,0.0002737690753167259
answer__q_4ee5d1a1aaf6_No,0.00027309871491583925
answer__q_b5a29f481971_Alcohol_Medical_Drugs_Learn_more,0.0002653832037503217
answer__q_f5e28775c7d4_Discriminatory_language_against_race_religion_sex_etc_Minor_profanities_e_g_go_to_hell_Moderate_swearing_or_other_language_or_gestures_that_could_be_consider,0.0002549719814768255
answer__q_088ceefc9972_Yes,0.0002535683967430607
answer__q_e8892e310c69_Issuance_e_g_minting_of_transferable_digital_assets_e_g_NFTs_Purchases_of_digital_goods_Learn_more,0.00024905553212453035
answer__q_21182b6c775e_No,0.00024760492085577614
answer__q_d46377cd7525_Rarely_depicted_from_a_distant_perspective,0.00024086608584635128
answer__q_7dbd7f3e394c_Often_depicted_from_a_close_up_perspective_Often_depicted_from_a_distant_perspective_Rarely_depicted_from_a_close_up_perspective_Referred_to,0.00023996737712540567
answer__q_edc9f25eba08_No,0.0002387372630141804
answer__q_b2b2aeef52b9_Disturbing_or_gory_images_without_a_violent_act_shown_Violence_or_implied_violence_against_humans_Learn_more,0.00023646848426119794
answer__q_fc2c78fd7069_Act_of_human_defecation_visually_depicted_Flatulence_with_depiction_of_flatulence_cloud_whimsical_depictions_of_feces_poo_coils_vomiting_Mucus_belching_flatu,0.0002314166937225822
answer__q_6d8c1eced276_Reference,0.00022634620786929168
answer__q_b5bf5786fea1_Rarely,0.0002225130611772795
answer__q_297e91b3d442_Nudity_or_Revealing_Outfits_Suggestive_Sexual_Themes_or_References,0.0002199145659854608
answer__q_0cf988b907b0_Any_other_games_that_use_in_app_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay_Playable_bingo_games,0.00021904420495605763
answer__q_9c25a1c38e03_Often_depicted_from_a_close_up_perspective_Rarely_depicted_from_a_close_up_perspective_Rarely_depicted_from_a_distant_perspective_Referred_to,0.0002187209943089621
answer__q_563320a2a045_No,0.00021585775534665086
answer__q_4f004817384e_No,0.00021492196692834124
answer__q_e8892e310c69_Cash_Convertible_Rewards_Cash_rewards_real_world_items_of_significant_monetary_value_convertible_cryptocurrency_rewards_or_other_play_to_earn_mechanics,0.00020865555925824283
answer__q_e3fc3acc2c69_Yes,0.00020658373730750675
answer__q_ffd81a32312e_Fantastical,0.00019926330334914713
answer__q_21182b6c775e_Yes,0.00019241862401087306
answer__q_3d555173e6d5_Rarely,0.00018989950553092763
answer__q_9e7cbd57e183_No,0.00018989321823725943
answer__q_91b1d54ca250_Yes,0.0001897970469613892
answer__q_5eeb91f6cf06_Often,0.00018847041892104913
answer__q_11782ad02d56_Obscured_Innuendo_Sex_act_is_either_entirely_off_camera_or_completely_blocked_from_view_Shown_with_No_Nudity_Characters_are_depicted_in_a_sexual_act_but_no_n_2,0.00018774852855309046
answer__q_b2b2aeef52b9_Violence_against_anything_other_than_humans_e_g_animals_fantasy_creatures_robots_vehicles_Learn_more,0.00018765198339993315
answer__q_d46377cd7525_Referred_to,0.0001868646987171433
answer__q_0cf988b907b0_Any_other_games_that_use_in_app_currency_tokens_to_play_and_can_reward_the_same_currency_through_gameplay_Gambling_themes_Learn_more_Playable_bingo_games,0.00018589295028878684
answer__q_b5a29f481971_Fantasy_Drugs_Learn_more_Medical_Drugs_Learn_more,0.00018122513731501355
answer__q_e8892e310c69_Cash_Convertible_Rewards_Cash_rewards_real_world_items_of_significant_monetary_value_convertible_cryptocurrency_rewards_or_other_play_to_earn_mechanics_Purch,0.00017772896552267615
answer__q_81f68ae1d6ed_Often,0.0001772897852353214
answer__q_07cc5d8fc5f2_Reference,0.00017715780763764025
answer__q_d46377cd7525_Implied_but_not_seen_Rarely_depicted_from_a_close_up_perspective,0.00017638913165434833
answer__q_ef7e523ad5c3_No,0.00017072420935051124
answer__q_12d7b1d2969c_Yes,0.00015912853256334886
answer__q_cf2004280481_No,0.00015730688894020456
answer__q_47cfbfaa2128_Often,0.00015599557884529177
